Iterations,input,output
12404,((s∨t)(¬t))⊢((s∨t)∨r),((∨∨)(())(((∨))()∨))
12405,(p(q→(¬q)))⊢(p∧(p∨p)),((∧p)((p)(((∨))()∨))
12406,((r→r)(t∧s))⊢((r→r)∨s),((→r))(r))((∨r)(∨∨)))
12407,(r(r∧p))⊢((r→(r∧p))∨r),((rr))(r))((rr)(r∨))
12408,((q∧t)r)⊢(r→t),((∧∧))((∨)(()
12409,(((q∨q)→r)r)⊢(s∨(r∨r)),((rrrr(r))((∨r)(r∨))∨)
12410,(((¬t)∨p)s)⊢(((¬t)∨p)∨p),(¬∨)((∨p)((∨)((p)(())(
12411,(r(q∧p))⊢(q∨r),((∧∧))((∨))(
12412,(r(s∨r))⊢(r∨(s∨r)),((rr)r(rrr((∨r)(r∨))
12413,((t∨q)(r→t))⊢(t∨q),((∨∨))(t∨)((∨∨)(∨∨))
12414,((¬r)((p→s)→s))⊢(((p→s)→s)∨s),((→()(s)))((s)(((s(()))()
12415,((p∧p)q)⊢((p∧p)∧q),((∧∧))(())((∨)
12416,(p((t∧q)→s))⊢(p∨p),((∧p))(p))((∨p)()
12417,((p∨(p→t))(p∨q))⊢(r∨(p∨q)),((∨∨)(∨∨))(∨∨)((∨∨))∨∨))
12418,(((s∧q)∧p)q)⊢(q∨r),((∧∧))(())((∨q)(
12419,((r∧p)(q∧p))⊢((q∧p)∨q),((∧∧))()))((∨))()))
12420,((p∨q)(p∧t))⊢((p∧t)∧t),((∧t))tt))((∨t)(t))
12421,(q((p→s)∧s))⊢((q∨s)∨p),((→∧))()))((∨))(∨∨)))
12422,(p((q∨s)→r))⊢((r∨p)∨p),((∨∨))(∨))((∨))(∨∨))∨)
12423,(((r∧p)∨q)(r→(r∨t)))⊢(((r∧p)∨q)∧(r→(r∨t))),((∨()(∨))((r∨)((()((()(((()(r))()∨))))))))
12424,(q(q∧q))⊢(r∨(q∧q)),q(qqqqqqqqqqqq)q
12425,((t→p)r)⊢((t→p)→((t→p)∨r)),((→→))(→))((∨))(∨∨))∨p))
12426,((r→q)q)⊢((r→q)∧q),((qq))(q)q((qq)()
12427,((t∧(t∨t))s)⊢(s→(s∨s)),((∧∧))(∧))((∨))((∨)))
12428,(q(t→s))⊢(q∨s),((∧∧))((∨)((∨)
12429,((s∧(t∨p))((s∧q)→p))⊢((s∧(t∨p))→((s∧q)→p)),((→()(s))((∧()((()((())((((()))((→))))))))
12430,(((s∧q)∧p)t)⊢(t∨s),((∧∧))(())((∨))(
12431,((¬s)(p∧(r∨r)))⊢(p∧(r∨r)),((rr)(r))((r)((()(())))
12432,((q∧(r∨p))(s∨q))⊢(s∨((s∨q)∨s)),((∨()(∨))(((∨)((()((∨))()
12433,(((q→p)∧t)t)⊢(q→p),((∧→))(())((∨t)()
12434,((r→t)s)⊢(s→((r→t)∨p)),((→→))(→))((∨→)(∨→)))
12435,((s→(q→r))(r→r))⊢(q∨(s→(q→r))),((→→r→→→))(→∨→((r→((∨r)))
12436,(((p→q)∧p)p)⊢(q∨p),((∧p))(p))((∨∨)()
12437,((t∧(s∨s))s)⊢((s∨p)∨q),((∧∧))()))((∨))(∨∨)))
12438,((r→(q→s))(t∨r))⊢((t∨r)∧((t∨r)∨r)),((∨()(∨)))((∨)((∨(((∨))((∨)))))))
12439,((t∨t)(r∨t))⊢((t∨t)→((t∨t)→(r∨t))),(t∨∨t∨t∨)t(tt)((tt(ttt)tttt)t∨t)∨)
12440,(r(s∧(p∧r)))⊢(r∨p),((r∧))(())((∨r)(
12441,(s((t→t)∧r))⊢((t→t)∧r),((∧∧))(∧))((∨))()→)))
12442,((s∧s)(r→t))⊢(q∨(r→t)),((→→))()))((∨))(∨∨)))
12443,((t∧q)t)⊢(t→(t∨p)),((tt))(ttt((∨t)()
12444,((p∧(t∨r))q)⊢(q∧p),((∧∧))(())((∨))(
12445,(q(s∧(q∨s)))⊢(s∨(r∨q)),((∧q))()))((∨))(∨∨)))
12446,((r→t)(p∧r))⊢((r→t)∧(q∨(r→t))),((→()(→)))((∨)(((→()∨))))
12447,(p(r∧(t∧q)))⊢(p→(p∨p)),((∧p))(p))((∨))(∨∨))
12448,(s((t∧p)∧p))⊢(p∨s),((∧∧))(p))((∨p)(
12449,((p→t)p)⊢(p∧t),((∧p))((∨))()
12450,((p→p)(¬r))⊢(r∨(¬r)),((∨))(∨))((∨)((()(()
12451,((p∨t)p)⊢(r∨(p∨t)),((∨∨)p(p∨)((∨∨)(∨∨))
12452,(p(s→t))⊢(s→t),((→→))((∨)((∨→)
12453,((s∧(¬t))t)⊢(t∨t),((∧t)ttt)t((tt)
12454,(q(p∧(p→p)))⊢(s∨q),((∧∧))(())((∨))()
12455,(p(r→p))⊢(p∧(s∨p)),((pp)p(p))((∨p)()
12456,((p∨p)s)⊢(s∨s),((∧p))((∨)((∨)
12457,((p→t)(s→p))⊢((p→t)∨p),((→p))(p))((∨p)(∨p)))
12458,((t∨t)q)⊢((s∨q)∨s),((∨q))(t))((∨∨)(∨∨))
12459,(p(q→(¬q)))⊢(p∨p),((∨∧))(p))((∨))(
12460,((s→s)t)⊢((s→s)∧(p∨(s→s))),((→s))s∧))((ss)(s→()∧s))
12461,((¬q)(¬q))⊢((¬q)→((¬q)∨p)),(¬¬)(¬¬))(¬∨)(¬¬)(¬¬)(¬¬¬))
12462,((¬s)(p∧(r∨r)))⊢(s∨p),((pr)(pp)(((∨))()∨))
12463,((t→s)s)⊢((t→s)∧s),((∧∧))(())((∨→)()
12464,((t∨q)t)⊢(s∨t),((tt))(t∨))(∨)
12465,(p(p∧(¬t)))⊢((p∧(¬t))→(¬t)),(¬∧)((∧))((¬)(())((¬)(())
12466,(((r∧t)∨s)(r∧q))⊢((r∧q)→q),((∧q))q)))((∨))(qq())))
12467,((r∧q)(t∨q))⊢((t∨q)→((t∨q)∨p)),((∨()(∨))((q∨)((∨q(q∨)))∨)
12468,((¬s)(s∧q))⊢((¬s)→((¬s)∨s)),(¬∧)((∧))((s)((∧))())(()
12469,(s(r→(t∧p)))⊢(s→(s∧(r→(t∧p)))),((→()(s∧))((s)((ss(s∧s))
12470,((p→(r∨t))(q∨s))⊢(p→(r∨t)),((∨∨)(()))((∨)((∨∨))∨)))
12471,(((¬r)→p)(q∧q))⊢(p∨(q∧q)),((∧()(q))((()((())())))
12472,((s∧q)(t∨q))⊢(r∨(s∧q)),((∧q))(q))((∨q)(q∨))
12473,((¬s)(¬p))⊢(p∨(¬s)),(¬¬)(¬¬p)((¬)(¬))()
12474,((t∨q)q)⊢(q∨t),((qq))(t∨q)(∨q)
12475,(q(r∨(r∧t)))⊢(r∨(r∧t)),((∨r))()))((∨))(∨∨))
12476,(t((t∨t)∨s))⊢(q∨t),((tt))(t∨t((∨t)(t∨))
12477,((¬s)(p∧t))⊢((p∧t)∧p),((∧∧)(∧p)(()(p)))
12478,((s∧t)(t→(r∨r)))⊢((s∧t)→t),((→())∧)))((∨))((→))∨)))
12479,(q((q∧p)∧q))⊢(q∧p),((∧∧))(())((∧q)
12480,((p∨q)(s∨(¬s)))⊢((s∨(¬s))∨t),((∨(((∨))((∨)((∨)((()((())
12481,(q(p∧s))⊢(q→p),((∧∧))((∨)(()
12482,((r∨(s→t))(¬r))⊢(¬r),((r))(r))((∨)((()(()
12483,(((r→s)∧r)p)⊢((s∨p)∨q),((→r))()))((∨))(∨∨)))
12484,(((q→q)∧r)p)⊢(((q→q)∧r)∧r),((∧q))q)))((∨))(qq)))))
12485,(q((p∧t)→t))⊢(q∨s),((∧∧))(())((∨t)()
12486,((¬p)((q∧p)∧r))⊢(q∧p),((∧∧)(∧))(())()))
12487,(((q→t)∨s)(p→t))⊢(((q→t)∨s)→(p→t)),((→→)(→→))(→∨)(((→((∨t)((→))t→)))
12488,((¬s)(s∨q))⊢((¬s)→(s∨q)),((∧()(∧))((()((())())))
12489,(t(s→s))⊢(q∨(s∨t)),((→→))(())((∨))(∨))
12490,((r∧q)r)⊢((r∧q)∧r),((∧∧))(())((∨r)
12491,(p(p∨q))⊢p,((pp))((∨∨)
12492,((q∧r)(p∨r))⊢(q∧r),((r∧))(())((∨r)(
12493,(((r∨r)∨t)((¬p)∨r))⊢((r∨r)∨t),((∨∨)(∨∨)((∨∨(∨∨∨(∨∨))∨()∨∨)
12494,(r(q→(q∧s)))⊢(r∨p),((∧∧))(())((∨r)()
12495,(((p∧r)∨s)t)⊢(((p∧r)∨s)∨r),((∨()(p)))((∨)((∨∨())))
12496,((r∨q)(¬t))⊢(((¬t)∨p)∨t),((∨)((∨))((∨)(∨∨)(∨∨)()
12497,((p∨t)r)⊢(r∧(r∨t)),((∨∨))(p))((∨∨)(∨)
12498,(s((s∨r)→q))⊢(s→(s∨s)),((→→))(→))((∨→)(∨→)))
12499,(r(t→t))⊢(r∨(r∨t)),((∨∨))(∨∨)((∨∨)(∨∨))
12500,(q(s→t))⊢(s→t),((∧→))((∨)((∨→)
12501,((t∨q)(p→s))⊢((t∨q)∧(p→s)),((→()(()))((∨))(∨∨))∨)))
12502,(r(r∨p))⊢(r∨p),((r∨))(r∨r)(∨∨)
12503,(((p→t)∧q)p)⊢(q∨p),((∧∧))(())((∨∨)()
12504,((p∧t)(p∧s))⊢(r∨(p∧t)),((∧∧))∧p))((∨))())
12505,((r∨(p∧r))t)⊢(s∨t),((∧∧))(())((∨∨)()
12506,((t∨s)q)⊢((t∨s)∧q),((∧∧))(())((∨q)()
12507,((r∨p)(r→r))⊢((r∨p)∧((r∨p)∨t)),((∨∨)(∨∨))(∨∨)((∨∨((∨))(∨)
12508,((r→t)(p∧r))⊢(t∨(r→t)),((→→))()))((∨))(∨∨)))
12509,((p→(s∧p))(r→q))⊢(p∨(r→q)),((→()((→))((∨))(∨→))∨)))
12510,((q∧q)(r∨p))⊢((q∧q)∧((q∧q)∨s)),(qqqq(q))((qqq(qqqqq)q))
12511,((s∨p)q)⊢(s∨(s∨p)),((∨p))(p))((∨∨)(∨))
12512,((s→p)(¬p))⊢(t∨(¬p)),((p))(pp)((∨p((()(()
12513,(r(t→(r∨s)))⊢(p∨r),((→r))(r∨)((∨∨)(∨∨))
12514,(((p∧q)∧t)r)⊢(t∨q),((∧∧))(())((∨q)(
12515,(q((t→p)→t))⊢(r∨q),((→→))(t∨)((∨∨)(∨∨))
12516,((p∧t)(q∨r))⊢(p∨p),((∨p))(p))((∨∨)(∨)
12517,((q∧(q→q))(¬q))⊢q,((qq)qqqqqqqqq)q
12518,(((r→q)→t)(r∨r))⊢(p∨(r∨r)),((∨∨)((∨))((∨r((∨∨))∨r))
12519,((r∧t)q)⊢((r∧t)∨r),((∧∧))(())((∨q)(
12520,((q∨t)((q∨s)∧r))⊢((q∨t)→((q∨t)→((q∨s)∧r))),(q∨(q(q))((qq)((()(((q(((q)(q))((∨))))))))))
12521,(r(r∧s))⊢(r∨q),((r∧))((∨)(()
12522,(((q∧s)→s)s)⊢(s∧(s∨q)),((∧∧))∧∧))((∧s)(s∧)))
12523,((q∨(r∧t))r)⊢((q∨(r∧t))→r),((∨()(q)))((∨)((∨∨))∨)))
12524,((t∨(p∧r))r)⊢((r∨r)∨p),((∨∨)((r))((∨))(∨∨)))
12525,((p∨q)(p∧t))⊢((p∧t)∨s),((∧p))(p))((∨))()∨))
12526,(((p→q)∧p)p)⊢((p∨q)∨r),((∨p))(p))((∨))(∨∨)))
12527,(q(t∨(t∨p)))⊢((q∨t)∨t),((∨∨)t(t)t(t∨t)(t∨))∨)
12528,((p∨(r→s))s)⊢((p∨(r→s))∧((p∨(r→s))→s)),((→()(→→))(→∨)(((→(((s)((→()r)))∨∨))))
12529,(q((q→t)∧r))⊢q,((∧q))((∨q(()
12530,((t∧(q→q))q)⊢(t∨t),((tq))(t))((∨q)()
12531,((p∧t)((¬r)→t))⊢((p∨(p∧t))∨q),((∨()(t))((∨))(()(())))(
12532,(st)⊢(t∨q),((∧∧))((∨)
12533,(p(q∧r))⊢(p→q),((∧∧))((∨)(()
12534,((t→s)((s→s)→p))⊢(((s→s)→p)∨r),((→→)(s→))(→∨→((→→((→s))→)
12535,((¬s)(p∧t))⊢(q∨(¬s)),(¬∧)((∧))(())(())
12536,(((s→p)→p)t)⊢((s→p)→p),((→→))(→))((∨→)(p→)))
12537,((p→(r→r))q)⊢((p→(r→r))→q),((→→))(→))((∨→)(∨→))∨r))
12538,(s((s∨t)∨s))⊢(s∨r),((→∧))(())((∨))(∨))
12539,((q∨s)r)⊢(q∨r),((rr))((∨))(∨)
12540,((s∧p)((s∨t)→s))⊢(t∨((s∨t)→s)),((→()(→)))((∨)(((→((∨))))
12541,((¬s)(¬p))⊢((¬s)∧(¬p)),(¬¬)(¬¬)¬(¬¬¬¬¬¬)¬¬¬)(¬)
12542,(((s→t)∧q)(s→q))⊢(((s→t)∧q)→(s→q)),((→()(→→))(→→)(((→((→s)((→())))
12543,(q(q∨t))⊢(q∨s),((qq))((∨q)(∨)
12544,(s(r→p))⊢(t∨(r→p)),((→→))(p∨)((∨∨)(∨∨))
12545,(q(r∨t))⊢(r∨(r∨t)),((∨∨))(∨∨)((∨∨)(∨∨))
12546,((t∨(p∧r))r)⊢(p∨r),((∨∨))(p))((∨∨)(∨)
12547,(s(¬r))⊢(r∨(s∨s)),((rr))(r))((∨r)(
12548,(t(s∧(p∨r)))⊢((p∨t)∨s),((∨p))(p))((∨))(∨∨)))
12549,((q→p)t)⊢(q→p),((→→))((∨))(∨∨)
12550,(((s→t)∧p)(q∨q))⊢(((s→t)∧p)∧(s→t)),((→()(∧)))((()(((→(()))((()))))
12551,(((s∧p)∧q)p)⊢(r∨(s∧p)),((∧∧))∧∧))((∨))())
12552,(s(t∧(s∨s)))⊢(r∨(t∧(s∨s))),((∧()(∧)))((∨)((()())))
12553,((q∧p)((s∨q)∨p))⊢(p∨r),((∨∨)(()))((∨))(∨∨)))
12554,(q(q∨(r∨t)))⊢(q∧(q∧(q∨(r∨t)))),(qqqq(qq)((qqq(qqq(qqq)(qq)
12555,((t→r)(t∧t))⊢((t∧t)→((t∧t)∨q)),(tttt(tt)t(tttt(tttttt))t
12556,(q(q→(q∨q)))⊢(q∧(q→(q∨q))),qqqqqqqqqqqqqqqqqqqqqq)qq
12557,(((t→s)∧q)t)⊢(t∨r),((∧∧))(())((∨t)()
12558,((q∨r)s)⊢(p∨((q∨r)∧s)),((∨r))()))((∨))(∨∨)))
12559,((p∧t)((¬r)→t))⊢(((¬r)→t)∨q),((∨()(∧))((∨)((()(())))(
12560,(((s∧q)∧p)p)⊢(s∨p),((∧∧))(())((∨p)(
12561,((t→r)(q→r))⊢(((q→r)∨t)∨q),((→→))(q))((∨))(∨∨))∨q))
12562,(r(r∨(s∧t)))⊢(r→(r∨(s∧t))),((→()(()))((∨))((∨))∨)))
12563,(q(s→r))⊢(q∨(s→r)),((→→))(r))((∨→)(∨))
12564,((p∧t)(s→s))⊢((p∧t)∧(s→s)),((∧∧))∧∧))((ss)(s∧()∧s)
12565,((s→(q→p))((p∨r)∨s))⊢((p∨r)∨s),((∨()(∨)))((∨)((∨∨((∨))(∨))
12566,((s→q)q)⊢(t∨(q∨s)),((→q))(q))((∨q)(∨))
12567,((r∨r)p)⊢((r∨r)∨t),((∨∨))(r∨)((∨∨)(∨∨))
12568,((¬r)(t→q))⊢(s∨(¬r)),((∧))(∧))((∨)((()(()
12569,((r→p)(t∨q))⊢(t∨q),((∨∨))(t∨)((∨∨)(∨∨))
12570,(p(r∨r))⊢(p∧(p∨s)),((pp)p(p))((∨p)(∨)
12571,((q→(t∧r))r)⊢((r∨r)∨q),((rr))(r))((∨r)(∨∨)))
12572,(p(s→(s∧r)))⊢(p∧(s→(s∧r))),(s∧s)(s∧))((ss)(sss)∧s)
12573,(((s∧s)∧p)q)⊢(q∧(r∨q)),((∧∧))∧∧))((∨))())
12574,(r(s∧p))⊢(p∨r),((∧∧))((∨)(()
12575,((r∧r)(r∨t))⊢((r∧r)→(r∨t)),((rr)(r)))((∨r((r∨))∨)))
12576,((¬q)(q∨s))⊢((¬q)∨q),((q)(qq))(q∨)((q)(q))
12577,((s∨r)(¬t))⊢((s∨r)∨r),((∨r)(∨))((∨∨))()∨))
12578,(t((t→p)∧r))⊢((t∨t)∨q),((tt))(t))((∨t)(∨∨)))
12579,((s∧(¬t))t)⊢(p∨(s∨t)),((∧t)(∧t)(((∨))()())
12580,(s((p∧t)∨s))⊢(p∨s),((∧∧))(p))((∨p)(
12581,(t(r→s))⊢(t∨t),((∧→))((∨))(∨∨)
12582,(((t∧t)∧q)s)⊢(p∨s),((∧∧))(())((∨))(
12583,(s(¬s))⊢(s→(s∨s)),((∧∧))∧())((∨s)(
12584,(((t∧s)→q)(¬s))⊢(((t∧s)→q)∧(¬s)),((∧(((∧))((∧)((∧))∧())∧()∧∧))
12585,((q∨r)(q∧q))⊢((q∧q)∨p),((qq)qqq)q((qq)(qq))
12586,((¬s)(p∨p))⊢(p∨p),((pp)ppp)p(ppp)pp
12587,((¬s)((r→t)∧t))⊢(r∨(r→t)),((∧()()))(((∨)(())())))
12588,((s∨r)(t∨q))⊢((t∨q)∨p),((∨∨))(∨))((∨))(∨∨))∨)
12589,(t(r→(p→r)))⊢((r→(p→r))∨q),((→→))(→))((∨))(∨∨))∨)))
12590,(t(r∧t))⊢(r∨r),((∧∧))((∨))()
12591,(((s∧r)∨q)t)⊢(((s∧r)∨q)∧t),((∧()(∧)))((∨)(())())))
12592,((p∨(¬p))q)⊢(q→(s∨q)),((∨()(())(((∨))()∨))
12593,((q→t)(r∨r))⊢((q→t)→(s∨(q→t))),((→→)(→→))((∨)((∨→((∨q))∨)
12594,(((q∨r)∨s)q)⊢(q→(q∨q)),((qq))qq)q(q∨q)(qq))∨q)
12595,((p∨(p→q))(p→(q∧t)))⊢(p→(q∧t)),((→()(t)))((∨)((()((∨)))
12596,((s→s)((s∨q)∨r))⊢((s→s)∨s),((→())(→))((∨)(((→))∨)))
12597,((t∧(r→q))p)⊢(r∨(p∨p)),((∨p))(p))((∨))(∨∨)))
12598,((t→p)(s∨(p→p)))⊢((t→p)∧(s∨(p→p))),(p→pp(p→))(pp)((pp(ppp)((pp)p))))
12599,(r(q∨p))⊢((q∨p)∨r),((∨∨))(r∨)((∨∨)(∨∨))
12600,(t((¬r)→p))⊢(((¬r)→p)∧(((¬r)→p)∨p)),(¬∨(((∨))((∨)((∨)((()((()))()))))))
12601,(((t→p)→q)r)⊢(q∨((t→p)→q)),((→→))(→))((∨))(∨→))∨)))
12602,((t∧(t→s))q)⊢(q∨r),((∧∧))(())((∨q)()
12603,(t((p∧p)→p))⊢(r∨t),((pp))(p))((∨p)(∨)
12604,((t∨q)(s∨(¬q)))⊢(t∨(s∨(¬q))),((∨(((∨))((∨)((∨)((∨)((())
12605,(((s∧s)∧p)r)⊢p,((∧∧))(()∧((
12606,(q(r∨(r∧t)))⊢(q∧(r∨(r∧t))),((∧q)(q)))((∨)(()∨())))
12607,((r∧(p→t))(r∨r))⊢((r∧(p→t))∨s),((→()(p)))((∨)((()()∨))))
12608,(t(q→r))⊢(t∧(s∨t)),((∧∧))(())((∨t)()
12609,((r∨p)(r→r))⊢((r∨p)∧(t∨(r∨p))),((∨∨)(∨∨))(∨∨)((∨∨((∨))(∨)
12610,((p→t)(q∨s))⊢(s∨(r∨(p→t))),((→()(()))((∨)((∨∨))∨)))
12611,(q(q∨(r∨t)))⊢(q∨q),((qq)q(q∨q((∨q)(q∨))
12612,(s(s∧(q→p)))⊢(p∨s),((∧∧))(())((∨s)()
12613,((q∨r)(s→p))⊢(q∨(q∨r)),((∨∨))(r))((∨))(∨∨))∨)
12614,((s∧t)t)⊢t,t(∧∧))(
12615,(r(q∧t))⊢((r∨r)∨s),((rr))(r))((∨r)(∨)
12616,(((¬q)∨q)(r∧q))⊢(s∨(r∧q)),((qq)(q))((qq(((qq())))
12617,((p∧q)s)⊢(r∨s),((∧∧))((∨)(()
12618,((p→p)p)⊢(s∨p),p(pp)p(p∨p)(∨p)
12619,(r(t∧(q∨r)))⊢(r∨q),((rq))(q))((∨q)(∨)
12620,(r(r∧t))⊢r,((∧∧))(
12621,((¬p)(q∧t))⊢(p∨(¬p)),(¬∧)((¬p)((∨)(())(
12622,(((r→s)∧r)p)⊢(s∨p),((→∧))(())((∨s)()
12623,(r(t→q))⊢((t→q)→((t→q)∨r)),((→→))(→))((∨→)(∨→))∨q))
12624,((s→s)q)⊢((s→s)→q),((→→))(())((∨→)(→))
12625,((q∨t)r)⊢(t∨(q∨t)),((∨∨))(t∨)((∨∨)(∨∨))
12626,(((t∧t)→r)q)⊢(q∧(s∨q)),((∧q))(q))((∨q)(qq))
12627,((t→t)(s→r))⊢(r∨(s→r)),((→→))(→))((∨→)(∨→)))
12628,((p∧q)t)⊢((p∧q)→q),((∧∧))(())((∨))(
12629,((r→(t∧t))((p→p)∨s))⊢(((p→p)∨s)∨t),(p→()(p→))(p∨)(((p((∨p)((∨))))))
12630,((p∧s)(¬t))⊢((p∧s)∨s),((∧∧)(∧p)(((())))
12631,(r(t→p))⊢(r∧(t→p)),((→→))(())((∨))()
12632,((p→(q∧p))(r∨s))⊢(t∨(p→(q∧p))),((→()(p)))((∨)((()((∨))))
12633,((¬q)(t∧r))⊢(r∨q),((∧q))(q)(((∨q)
12634,((s∨r)(s∨p))⊢(q∨((s∨r)∨p)),((∨∨)(∨∨))((∨)((∨∨))∨)))
12635,(t((r∨t)∧p))⊢(t∨q),((tt))(t))((∨∨)(∨)
12636,((r∧p)r)⊢(p∨r),((rr))((∨))(
12637,((s∨p)((¬r)→p))⊢(s∨((¬r)→p)),((∨()(p))((p)((()((()))()
12638,((p∧r)r)⊢((p∧r)∧r),((∧∧))(())((∨r)
12639,((s→p)r)⊢((s→p)∧r),((→∧))(())((∨s)()
12640,(r(¬p))⊢(r∧(r∨r)),((rr)r(r)(()rr)
12641,(r(p→q))⊢(s∨(p→q)),((→→))((∨)((∨→)(∨))
12642,(q(r∧t))⊢((r∧t)→r),((∧∧))(())((∨q)(
12643,((q∨r)((t∧r)→s))⊢((q∨r)∧((t∧r)→s)),((→()(q)))((∨)((()(()))((())))
12644,((¬s)(r∧t))⊢((¬s)∧t),(¬∧)((∧))(())(())
12645,((t→t)(s→r))⊢(t→t),((→→))(t∨)((∨→)(∨))
12646,(((r∨p)∨q)(p∧t))⊢p,((∨p))(p))((∨∨)(∨)
12647,((s∨(r→r))s)⊢(t∨(s∨(r→r))),((→r)(()))((∨)((∨∨))∨r))
12648,(((p→s)∨q)q)⊢(((p→s)∨q)→q),((→→))(→))((∨))(∨→))∨)))
12649,((p∧q)t)⊢((p∧q)∨p),((∧∧))(())((∨))(
12650,((¬p)(¬p))⊢((¬p)∨t),(¬¬)(¬¬p)((∨)¬∨))()
12651,(p((s∨r)∨p))⊢(p∨q),((∨∨))(p∨)((∨∨)(∨∨))
12652,((s→s)p)⊢((s→s)→p),((→→))(())((∨→)(→))
12653,(((t→p)→q)r)⊢(r∨p),((→→))(p∨)((∨∨)(∨∨))
12654,((r∨s)(p∧t))⊢((r∨s)∨t),((∨p))()))((∨))(∨∨)))
12655,(s(s∨q))⊢(r∨(s∨q)),((rr))(r))((∨r)(∨))
12656,((q∧p)q)⊢q,((∧∧))(
12657,(p(t→r))⊢((t→r)∨q),((→→))((∨)((∨∨)(∨∨))
12658,((t→(r→p))r)⊢(q∨(t→(r→p))),((→→))(→))((∨))(∨∨))∨)))
12659,(s(p→s))⊢((s∧(p→s))∨t),((→∧))(∧))((∨s)(s→)))
12660,(q(q∨(¬p)))⊢(p∨q),((∨∨))(t)(((∨))(
12661,((s∨r)(¬s))⊢((s∨r)∨t),((∨r)(())(((∨))()∨))
12662,((¬p)(q∨q))⊢((q∨q)∧((¬p)∧(q∨q))),(qq(((q))((∨)((∨)((q)((()))))
12663,(((p→q)∧t)t)⊢((t∨p)∨t),((tt))(t)t((∨t)(t∨)))
12664,(s((q∧s)∧p))⊢(((q∧s)∧p)∧(s∧((q∧s)∧p))),(s∧∧s∧∧∧)(∧∧)∧∧∧s∧∧∧∧∧∧s∧∧∧∧∧∧∧∧∧∧
12665,((q→(t∧r))r)⊢((r∨p)∨t),((∨∨))()))((∨))(∨∨)))
12666,((r∨q)s)⊢(t∨(r∨q)),((∨∨))(q∨)((∨∨)(∨∨))
12667,(s(q∨(¬t)))⊢((t∨s)∨p),((∨()(())(((∨))()∨))
12668,(r(r∧s))⊢(p∨r),((r∧))((∨)(()
12669,((p∧t)t)⊢((r∨t)∨q),((tt))(t))((∨∨)(∨)
12670,((s∨p)(s∧r))⊢((s∧r)∨t),((∧∧))()))((∨))()∨))
12671,((q∨s)(t→s))⊢(((t→s)∨s)∨q),((→→))()))((∨)((∨→))∨)))
12672,((¬q)(¬p))⊢((¬p)∨q),(¬¬)(¬¬))((∨)(¬))()
12673,((r∧p)(q∧p))⊢((r∧p)∨s),((∧∧))(p))((∨))()))
12674,(r(s∧(p∧r)))⊢(p∧r),((∧∧))(())((∨s)
12675,((p→(s∧s))t)⊢(t∧(s∨t)),((∧∧))∧∧))((∨))()∧))
12676,(((t∨p)∨q)r)⊢(((t∨p)∨q)∨q),((∨∨)(∨∨))(∨∨)((∨∨∨)∨∨))
12677,(r(q∧r))⊢(r∨(q∧r)),((rr))(r))((∨r)(
12678,((¬p)(p∧p))⊢(p∧p),(ppp)pppppp)pp)
12679,(((p∧t)∧s)p)⊢(t∨p),((∧p))(p))((∨p)(
12680,((¬q)r)⊢((¬q)∧((¬q)∨r)),(¬¬)(¬¬))(¬∨)(¬¬)((¬)(
12681,((s∧r)t)⊢(t∨t),((∧∧))((∨)(()
12682,(r(q∨s))⊢(s∨r),((rr))((∨))(∨)
12683,(p(s∧r))⊢((s∧r)→((s∧r)∨t)),((∧∧)(s∧))((ss)(ss()))
12684,((r∧(p∧q))t)⊢(t∧r),((∧∧))(())((∨∧)
12685,((s∧s)(p→(r∨r)))⊢(s∨(p→(r∨r))),((→()(r)))((∨)((rr((∨r)()
12686,((r→q)((¬t)→s))⊢((r→q)∧(p∨(r→q))),((→()(q))(((∨)((()(()))((()))))
12687,((t∧(p→p))(q∧q))⊢((q∧q)∧t),((∧∧))∧∧))((())()∧()))
12688,(s((t→s)∧q))⊢(s∨q),((∧∧))(())((∨))()
12689,((q∧t)(p→r))⊢t,((∧∧))((∨)(()
12690,(p(r∧(p→q)))⊢(p→(p∨p)),((→p))(p))((∨p)(∨∨)))
12691,((r→p)((r→t)∨r))⊢((r→p)→((r→p)∨r)),(r→(r(→→))(→∨)((rr((∨r)((r))r)))∨)
12692,(((t∧q)∨r)s)⊢(p∨s),((∧∧))(())((∨))()
12693,((r→q)(r→t))⊢((r→q)∧(r∨(r→q))),((→()(q→))((∨)((r→()∨r)))
12694,((s∨(q∧s))(s∧(s→r)))⊢((s∧(s→r))→((s∨(q∧s))→(s∧(s→r)))),(s→(s→s))(→∧→)→sss((s∧(s∧s∧∧s∧(((→(→s)(s(∧()s→)))→((())))s))∧((p(s)→s)))
12695,(t((q→r)∧q))⊢(p∨(q→r)),((→q))(q))((∨))(∨∨)))
12696,((p∧t)t)⊢((p∧t)→(r∨(p∧t))),((∧t)(tp))((∨))(tt()))
12697,((r∧t)(q∨(¬q)))⊢(r∨q),((qq)(qq)((q∨q)()∨))
12698,((t∨(p→r))q)⊢((t∨(p→r))∧q),((→()(()))((∨))(∨∨))∨)))
12699,(s(r→p))⊢((r∨s)∨r),((rr))(r∨)((∨r)(∨∨))
12700,(((p∧q)∨r)q)⊢(((p∧q)∨r)∨s),((∨()(∨)))((∨)((∨∨())))
12701,((s∧(t∨r))r)⊢(r∨s),((rr))(r))((∨r)()
