Iterations,input,output
9697,(((r∧s)∨t)((q∧q)→s))⊢(((r∧s)∨t)∨r),((r∧s)∨t)((q∧q)→s)(((r∧q)∨t)∨))(((r∧s)∨t)∨r)
9698,((p∧t)(q∨r))⊢((p∧t)∨p),(p∧t)(q∨r)((p∧t)∨p)((p∧t)∨p)
9699,(t(t→(t→s)))⊢(t∧(t∨t)),t(t→(t→s))(t∨t)(t∧(t∨t))
9700,((s∧(r→s))r)⊢((q∨r)∨t),(s∧(r→s))r(q∨r)((q∨r)∨t)
9701,(q(r∨(q∧q)))⊢((r∨(q∧q))∨s),q(r∨(q∧q))(q∨(r∨(q∧q)))((r∨(q∧q))∨s)
9702,(r(t∧(p∨s)))⊢(r∨r),r(t∧(p∨s))(r∨rr)
9703,(((s∧s)∧p)q)⊢(q∧(r∨q)),((s∧s)∧p)q(r∨q)(q∧(r∨q))
9704,((q∧(t→t))q)⊢((q∧(t→t))∧(t→t)),(q∧(t→t))q(t→t)((q∧(t→t))∧(t→t))
9705,((s→p)p)⊢(t∨(s→p)),(s→p)p((s→p)∧p)(t∨(s→p))
9706,((¬s)(p∧(¬s)))⊢((p∧(¬s))∨r),(¬s)(p∧(¬s))((¬s(s))((r)(s()
9707,((p∧s)((p∧t)∨t))⊢(q∨s),(p∧s)((p∧t)∨t)s(q∨s)
9708,(t(r∧(r→t)))⊢((r→t)∨t),t(r∧(r→t))(r→t)((r→t)∨t)
9709,(r((s→t)→q))⊢(r∨q),r((s→t)→q)(r∨((s→t)→q))(r∨q)
9710,(((s∧s)∧p)r)⊢(s∧s),((s∧s)∧p)rp(s∧s)
9711,(r((p→s)∨s))⊢(r∨s),r((p→s)∨s)(r∨((p→s)∨s))(r∨s)
9712,(((p∧t)→q)r)⊢(r→(p∨r)),((p∧t)→q)r(p∨r)(r→(p∨r))
9713,((t∧p)q)⊢((t∧p)∧t),(t∧p)qt((t∧p)∧t)
9714,(t(r∨p))⊢((r∨p)∨q),t(r∨p)(t∨∨)((r∨p)∨q)
9715,((p∧(p∨q))q)⊢(r∨q),(p∧(p∨q))q((∨∨))
9716,(q(r→(s→t)))⊢(t∨(q∨s)),q(r→(s→t))(q∨s)(t∨(q∨s))
9717,(q(s∧(¬s)))⊢(s∧(¬s)),q(s∧(¬s))(¬s((s∧¬ss))(s∧(¬
9718,(((s∧p)∨q)r)⊢(r∧(r∨r)),((s∧p)∨q)r(r∨r)(r∧(r∨r))
9719,((p∨q)(t∨(¬q)))⊢(t∨(p∨q)),(p∨q)(t∨(¬q))((p(p)q))(t∨(p∨())
9720,(q(p∧s))⊢(q∨p),q(p∧s)((q∨p)
9721,(q((q→t)∨s))⊢(r∨((q→t)∨s)),q((q→t)∨s)(q∨((q→t)∨s))(r∨((q→t)∨s))
9722,((s∧t)(q∨(r∧s)))⊢((s∧t)∨q),(s∧t)(q∨(r∧s))((s∧t)∨∨q)∧
9723,(((t→p)→q)t)⊢(t∨r),((t→p)→q)t(((t→p)→q)∧t)(t∨r)
9724,((s→r)(r∧q))⊢((r∧q)∨p),(s→r)(r∧q)((r→r)∨p)((r∧q)∨p)
9725,(s(q→(q∨s)))⊢(s∧(q∨s)),s(q→(q∨s))(q∨s)(s∧(q∨s))
9726,(((r∧q)→r)p)⊢(q∨p),((r∧q)→r)p(((r∧q)→r)p)(q∨p)
9727,((t∧q)p)⊢(q∨r),(t∧q)p((q∨r)
9728,((s→(q→r))(r→r))⊢(s→(q→r)),(s→(q→r))(r→r)((s→(q→r))∧(r→r))(s→(q→r))
9729,((q∨t)((q∨s)∧r))⊢((q∨t)∧r),(q∨t)((q∨s)∧r)(((∨t)∧∧r)∨s)∧r))((q∨t
9730,((s∧(r→s))r)⊢(q∨r),(s∧(r→s))r((∨∨r)
9731,(s((q→t)∧q))⊢(s→q),s((q→t)∧q)q(s→q)
9732,((s∨p)q)⊢(q∧(q∨s)),(s∨p)q(q∨s)(q∧(q∨s))
9733,((q∨(r∧p))q)⊢((q∨(r∧p))∧q),(q∨(r∧p))q((q∨(r∧p))∧q)
9734,((r∧p)r)⊢(r→p),(r∧p)rp(r→p)
9735,(s(t∧(t∨t)))⊢(t∨t),s(t∧(t∨t))((t∨t)
9736,((p∨(¬p))(s∧p))⊢p,(p∨(¬p))(s∧p)pp
9737,(r(s∧q))⊢s,r(s∧q)(r∧(s∧q))s
9738,((t∨(p∨p))t)⊢(t∧(t∨r)),(t∨(p∨p))t(t∨r)(t∧(t∨r))
9739,((q∨r)(r→t))⊢((r→t)∧(t∨(r→t))),(q∨r)(r→t)(t∨(r→t))((r→t)∧(t∨(r→t)))
9740,((t→q)r)⊢((t→q)∨s),(t→q)r((t→q)∨r)((t→q)∨s)
9741,(p((p∧t)∧s))⊢(t∨(s∨p)),p((p∧t)∧s)(s∨p)(t∨(s∨p))
9742,((q∨(s∨r))t)⊢(t∧(p∨t)),(q∨(s∨r))t(p∨t)(t∧(p∨t))
9743,((q→s)p)⊢(p∧(p∨s)),(q→s)p(p∨s)(p∧(p∨s))
9744,((t∨p)s)⊢(r∨s),(t∨p)s((t∨p)∧s)(r∨s)
9745,(p((p→r)→p))⊢(p∨q),p((p→r)→p)(p∨((p→r)→p))(p∨q)
9746,((t∧q)s)⊢(s∨t),(t∧q)s((s∨t)
9747,(((q∧s)→t)s)⊢(r∨s),((q∧s)→t)s(((q∧s)→t)∧s)(r∨s)
9748,((t→t)t)⊢(s∨t),(t→t)t((t→t)∧t)(s∨t)
9749,(((r∧t)∨s)(r∧q))⊢(r∨((r∧t)∨s)),((r∧t)∨s)(r∧q)((r(∧∧∨s)(r∨((r∧t)∨s))
9750,(((s→p)∧p)(p∧r))⊢((p∧r)∨r),((s→p)∧p)(p∧r)(((prr)rr)
9751,(s((r∧r)→q))⊢(r∨s),s((r∧r)→q)(s∨((r∧r)→q))(r∨s)
9752,((s→r)(q∧q))⊢((s→r)∨r),(s→r)(q∧q)((s→r)∨r)((s→r)∨r)
9753,((r∧q)(s∨r))⊢((r∧q)→(s∨r)),(r∧q)(s∨r)((r∧q)→(s∨r))
9754,((r→s)r)⊢(q∨(r∨p)),(r→s)r(r∨p)(q∨(r∨p))
9755,((p→r)(t∨t))⊢(q∨((t∨t)∨p)),(p→r)(t∨t)((t∨t)∨p)(q∨((t∨t)∨p))
9756,(q(r→(p∧q)))⊢(q∧(r→(p∧q))),q(r→(p∧q))(q∧(r→(p∧q)))
9757,(((t→t)∧t)s)⊢(((t→t)∧t)∧(((t→t)∧t)∧s)),((t→t)∧t)s(((t→t)∧t)∧s)(((t→t)∧t)∧(((t→t)∧t)∧s))
9758,(q((r∧r)∧p))⊢(q→((r∧r)∧p)),q((r∧r)∧p)(q→((r∧r)∧p))
9759,((¬s)s)⊢(s∨((¬s)∧s)),(¬s)s((¬s)∧s)(s∨((¬s)∧s))
9760,(r(t→(q→p)))⊢(p∨(t→(q→p))),r(t→(q→p))(r∨(t→(q→p)))(p∨(t→(q→p)))
9761,((s∧q)r)⊢(s∨t),(s∧q)r((s∨t)
9762,((¬p)(¬q))⊢(((¬p)∨p)∨r),(¬p)(¬q)((¬p)∨p)(((¬p)∨p)∨r)
9763,(s(t∨(r→t)))⊢(s∧(s∨t)),s(t∨(r→t))(s∨t)(s∧(s∨t))
9764,((r∨q)s)⊢(s∨r),(r∨q)s((r∨q)∧s)(s∨r)
9765,(s(s∧(t→r)))⊢(s∨r),s(s∧(t→r))s(s∨))
9766,(((r∨t)∨t)r)⊢(r∨s),((r∨t)∨t)r(((r∨t)∨t)∧r)(r∨s)
9767,(s((t→r)∨t))⊢(s∧(s∨s)),s((t→r)∨t)(s∨s)(s∧(s∨s))
9768,(r(s∧p))⊢(r∨(s∧p)),r(s∧p)(r∨(s∧p))(r∨(s∧p))
9769,(r(r∨(s∧t)))⊢(q∨r),r(r∨(s∧t))(r∨(r∨(s∧t)))(q∨r)
9770,(s(q→r))⊢((q→r)∧((q→r)∨p)),s(q→r)((q→r)∨p)((q→r)∧((q→r)∨p))
9771,(r(t∨r))⊢(r→(t∨r)),r(t∨r)(t∨r)(r→(t∨r))
9772,((r→p)p)⊢(p∧(p∨q)),(r→p)p(p∨q)(p∧(p∨q))
9773,((p∧p)s)⊢(s∨q),(p∧p)sp(s∨q)
9774,(((t→p)→t)t)⊢(t→(t∨s)),((t→p)→t)t(t∨s)(t→(t∨s))
9775,(((p→t)→t)r)⊢(r∨p),((p→t)→t)r(((p→t)→t)∧r)(r∨p)
9776,((q→q)((q→s)→t))⊢((q→s)→t),(q→q)((q→s)→t)((q→q)∧((q→s)→t))((q→s)→t)
9777,((r∨q)s)⊢(q∨s),(r∨q)s((r∨q)∧s)(q∨s)
9778,((t→q)(¬r))⊢(t∨(p∨(¬r))),(t→q)(¬r)(p∨(¬r))(t∨(p∨(¬r)))
9779,((t∨p)q)⊢(r∨(q∨t)),(t∨p)q(q∨t)(r∨(q∨t))
9780,((q∨p)(¬r))⊢((¬r)∨q),(q∨p)(¬r)((¬rp∨∨)(((rr)∨))
9781,(p(r∧t))⊢(p∨s),p(r∧t)r(p∨s)
9782,(((t∨r)∨t)((t∧s)∨q))⊢(t∨((t∧s)∨q)),((t∨r)∨t)((t∧s)∨q)(((t(t)∨)∨∨))(t∨((t∧s)∨q))
9783,((t∧s)q)⊢(r∨(t∧s)),(t∧s)q((t∧s)∧q)(r∨(t∧s))
9784,(p(r∨q))⊢((r∨q)∧((r∨q)∨r)),p(r∨q)((r∨q)∨r)((r∨q)∧((r∨q)∨r))
9785,((s∧s)((t∧p)→s))⊢((t∧p)→s),(s∧s)((t∧p)→s)s((t∧p)→s)
9786,((t∨s)((s∨r)→r))⊢(t∨(t∨s)),(t∨s)((s∨r)→r)((t∨s∨s))(tr(t∨s))
9787,((¬p)q)⊢(q∨(¬p)),(¬p)q((¬p)pq)(q∨(¬p))
9788,(q(s∧t))⊢((s∧t)∧t),q(s∧t)t((s∧t)∧t)
9789,((r→(¬q))q)⊢(r∨q),(r→(¬q))q((r→(¬q)))q)(r∨q)
9790,((¬p)(p→p))⊢((¬p)∨q),(¬p)(p→p)((¬p)∨p)((¬pp∨∨))
9791,(p((p→t)∧s))⊢(((p→t)∧s)∧(((p→t)∧s)∨p)),p((p→t)∧s)(((p→t)∧s)∨p)(((p→t)∧s)∧(((p→t)∧s)∨p))
9792,((q∧q)r)⊢(r∨(q∧q)),(q∧q)r((q∧q)∧r)(r∨(q∧q))
9793,((q∨(¬p))r)⊢(r∧(r∨r)),(q∨(¬p))r(r∨r)(r∧(r∨r))
9794,(r(r∧(p∧p)))⊢(r∨q),r(r∧(p∧p))r(r∨))
9795,(r(s∧s))⊢(r∨(t∨r)),r(s∧s)(t∨r)(r∨(t∨r))
9796,(((s→r)∨q)s)⊢((s∨r)∨r),((s→r)∨q)s(s∨r)((s∨r)∨r)
9797,(r((t∨t)∨s))⊢((r∨p)∨q),r((t∨t)∨s)(r∨p)((r∨p)∨q)
9798,(((s→t)∨q)p)⊢(t∨(p∨s)),((s→t)∨q)p(p∨s)(t∨(p∨s))
9799,(q(r→(p∧q)))⊢(q∧(q∨s)),q(r→(p∧q))(q∨s)(q∧(q∨s))
9800,((t∧(t∨t))s)⊢(q∨t),(t∧(t∨t))s((∨∨t)
9801,(p(t∧p))⊢(r∨(t∧p)),p(t∧p)(p∨(t∧p))(r∨(t∧p))
9802,((t∨(p∧r))r)⊢(s∨(r∨r)),(t∨(p∧r))r(r∨r)(s∨(r∨r))
9803,((¬p)s)⊢(s∨t),(¬p)s((∨p)∧s)(s∨t)
9804,(((t→t)∧s)r)⊢((t→t)∨s),((t→t)∧s)r(t→t)((t→t)∨s)
9805,((p∧(¬t))p)⊢(p∨p),(p∧(¬t))pp(p∨p)
9806,((t→r)(q∨s))⊢(s∨(q∨s)),(t→r)(q∨s)((∨(r)∨))(s∨(q∨s))
9807,(r(r∧(t∧t)))⊢(t∨r),r(r∧(t∧t))(t∨rr)
9808,(((t∧t)∧q)s)⊢(t∨q),((t∧t)∧q)s((∨∨)))
9809,((¬p)(q∧(r∨q)))⊢((¬p)∧((¬p)∨q)),(¬p)(q∧(r∨q))((¬p)∨q)((¬p)∧((¬p)∨q))
9810,(((t∧q)∧s)(¬q))⊢(((t∧q)∧s)∧(¬q)),((t∧q)∧s)(¬q)(((t∧q)∧s)∧(¬q))
9811,((s→p)p)⊢(s∨p),(s→p)p((s→p)∧p)(s∨p)
9812,(((p∨s)∨q)s)⊢(s∨t),((p∨s)∨q)s(((p∨s)∨q)∧s)(s∨t)
9813,(p((p∧t)∧s))⊢(p∧s),p((p∧t)∧s)s(p∧s)
9814,(r((s→p)∨p))⊢(r∧(s∨r)),r((s→p)∨p)(s∨r)(r∧(s∨r))
9815,((p∧t)r)⊢((p∧t)∧t),(p∧t)rt((p∧t)∧t)
9816,((¬t)r)⊢(r∧(r∨t)),(¬t)r(r∨t)(r∧(r∨t))
9817,((¬q)(q∧s))⊢((¬q)→(q∧s)),(¬q)(q∧s)((¬q)→(q∧s))
9818,(r((t∨t)∨s))⊢(p∨r),r((t∨t)∨s)(r∨((t∨t)∨s))(p∨r)
9819,((q∨p)(¬p))⊢((q∨p)∧(s∨(q∨p))),(q∨p)(¬p)(s∨(q∨p))((q∨p)∧(s∨(q∨p)))
9820,(((s∨q)∧r)(¬s))⊢((¬s)→(p∨(¬s))),((s∨q)∧r)(¬s)(p∨(¬s))((¬s)→(p∨(¬s)))
9821,(q((s→r)∨p))⊢(q→(q∨t)),q((s→r)∨p)(q∨t)(q→(q∨t))
9822,(s(p→r))⊢(p∨s),s(p→r)(s∨(p→r))(p∨s)
9823,((s→(q→r))(r→r))⊢(p∨(r∨(r→r))),(s→(q→r))(r→r)(r∨(r→r))(p∨(r∨(r→r)))
9824,((s→r)(p∧r))⊢((p∧r)∨r),(s→r)(p∧r)((p→r)∨r)((p∧r)∨r)
9825,((¬s)(s∧q))⊢((¬s)→(s∧q)),(¬s)(s∧q)((¬s)→(s∧q))
9826,(q(t∧q))⊢(r∨q),q(t∧q)t(r∨q)
9827,(p(r∨t))⊢(s∨(p→(r∨t))),p(r∨t)(p→(r∨t))(s∨(p→(r∨t)))
9828,((s∨q)t)⊢(t→(s∨t)),(s∨q)t(s∨t)(t→(s∨t))
9829,(((s∨q)∨p)(q∧t))⊢(q∨p),((s∨q)∨p)(q∧t)q(q∨p)
9830,((q∧(s∧s))(t→r))⊢((s∧s)∨t),(q∧(s∧s))(t→r)(((∧∧s∨s))
9831,((r→q)((s→t)∧p))⊢((r→q)∨t),(r→q)((s→t)∧p)((r→q)∨t)((r)∧t
9832,((p→(¬r))(s∧q))⊢((s∧q)→s),(p→(¬r))(s∧q)s((s∧q)→s)
9833,(((t∨p)∨s)p)⊢(((t∨p)∨s)∨r),((t∨p)∨s)p(((t∨p)∨s)∨p)(((t∨p)∨s)∨r)
9834,(s(q→q))⊢((q→q)∧(r∨(q→q))),s(q→q)(r∨(q→q))((q→q)∧(r∨(q→q)))
9835,(((r∨s)∨t)(p∨s))⊢((p∨s)→((p∨s)∨q)),((r∨s)∨t)(p∨s)((p∨s)∨q)((p∨s)→((p∨s)∨q))
9836,((t∨r)(¬p))⊢((t∨r)∨r),(t∨r)(¬p)((t∨r)∨))((t∨r)∨r)
9837,((p→(t→t))((p→p)∧s))⊢((p→(t→t))∨p),(p→(t→t))((p→p)∧s)((p→(t→t))∨))((p→(t→t))∨p)
9838,((s∧(s∧p))(t∧(q→s)))⊢((s∧(s∧p))→(t∧(q→s))),(s∧(s∧p))(t∧(q→s))((s∧(s∧p))→(t∧(q→s)))
9839,((¬p)(t∨s))⊢((t∨s)∨t),(¬p)(t∨s)((tp)∨∨t)((tss)∨t)
9840,(p(s∨(t∧q)))⊢(p→(s∨(t∧q))),p(s∨(t∧q))(p→(s∨(t∧q)))
9841,(s((p∨p)→p))⊢(s→(p∨s)),s((p∨p)→p)(p∨s)(s→(p∨s))
9842,((p∨p)q)⊢((p∨p)→(r∨(p∨p))),(p∨p)q(r∨(p∨p))((p∨p)→(r∨(p∨p)))
9843,((p∨(p→q))(p→(q∧t)))⊢((p∨(p→q))∨r),(p∨(p→q))(p→(q∧t))((p∨(p→q))∨))((p∨(p→q))∨r)
9844,(((q→q)→s)r)⊢(r→(s∨r)),((q→q)→s)r(s∨r)(r→(s∨r))
9845,((t∧p)(s∨q))⊢(r∨(t∧p)),(t∧p)(s∨q)((∨(t)∨))(r∨(t∧p))
9846,((r∧q)(¬t))⊢(r∨(¬t)),(r∧q)(¬t)((r((tt))(r((t)
9847,((p∨p)(p∧p))⊢((p∨p)∧((p∨p)→(p∧p))),(p∨p)(p∧p)((p∨p)→(p∧p))((p∨p)∧((p∨p)→(p∧p)))
9848,((t∨(p→r))p)⊢((t∨(p→r))∧((t∨(p→r))∧p)),(t∨(p→r))p((t∨(p→r))∧p)((t∨(p→r))∧((t∨(p→r))∧p))
9849,((r∨(s→t))s)⊢((r∨(s→t))∨s),(r∨(s→t))s((r∨(s→t))ss)((r∨(s→t))∨s)
9850,((s∧t)(q∨(r∧s)))⊢(s∧t),(s∧t)(q∨(r∧s))((s∧t)∧(q∨(r∧s)))(s∧t)
9851,((t∨q)(s→p))⊢((t∨q)∨q),(t∨q)(s→p)((t∨q)∨))((t∨q)∨q)
9852,(p(¬r))⊢(p∧(p∨p)),p(¬r)(p∨p)(p∧(p∨p))
9853,(t(s∨(t∧p)))⊢((s∨(t∧p))∨p),t(s∨(t∧p))(t∨(s∨(t∧p)))((s∨(t∧p))∨p)
9854,((r∧p)q)⊢((r∧p)→r),(r∧p)qr((r∧p)→r)
9855,((¬q)(s→r))⊢(q∨(s→r)),(¬q)(s→r)((∨(s→r))(q((s→r))
9856,(s((t→s)∧q))⊢((t→s)∨q),s((t→s)∧q)(t→s)((t→s)∨q)
9857,(t((r∨r)∨r))⊢(t→(t∨t)),t((r∨r)∨r)(t∨t)(t→(t∨t))
9858,(((p→s)∨q)q)⊢(q∨r),((p→s)∨q)q(((p→s)∨q)∧q)(q∨r)
9859,(((t∧p)∨t)p)⊢(q∨(p∨p)),((t∧p)∨t)p(p∨p)(q∨(p∨p))
9860,((s∨q)(¬q))⊢((s∨q)∧(¬q)),(s∨q)(¬q)((s∨q)∧(¬q))
9861,((q→q)p)⊢((q→q)∧p),(q→q)p((q→q)∧p)
9862,(q(r∧(p→r)))⊢(q∨r),q(r∧(p→r))r(∨rr)
9863,((t∨(p∧q))(s∧r))⊢((t∨(p∧q))∧(q∨(t∨(p∧q)))),(t∨(p∧q))(s∧r)(q∨(t∨(p∧q)))((t∨(p∧q))∧(q∨(t∨(p∧q))))
9864,(s(r→s))⊢(p∨(r→s)),s(r→s)(s∨(r→s))(p∨(r→s))
9865,((q→r)p)⊢(s∨p),(q→r)p((q→r)∧p)(s∨p)
9866,((r∨(p∧r))t)⊢(t→(s∨t)),(r∨(p∧r))t(s∨t)(t→(s∨t))
9867,(t(r∧r))⊢(t∧(r∧r)),t(r∧r)(t∧(r∧r))
9868,(((t→p)→q)t)⊢(q∨(t∨p)),((t→p)→q)t(t∨p)(q∨(t∨p))
9869,(((r∧r)∨r)q)⊢(r∨q),((r∧r)∨r)q(((r∧r)∨r)∧q)(r∨q)
9870,((q∨t)s)⊢(s∨p),(q∨t)s((q∨t)∧s)(s∨p)
9871,((q∨q)q)⊢(p∨q),(q∨q)q((q∨q)∧q)(p∨q)
9872,((¬q)(s∧t))⊢((s∧t)→s),(¬q)(s∧t)s((s∧t)→s)
9873,((s→t)(p∨r))⊢((s→t)∧(t∨(s→t))),(s→t)(p∨r)(t∨(s→t))((s→t)∧(t∨(s→t)))
9874,((s∨s)(¬t))⊢(¬t),(s∨s)(¬t)((s∨s)∧(¬t))(¬t)
9875,((s→q)(¬p))⊢((s→q)∨t),(s→q)(¬p)((s→q)∨))((→→q)∨t)
9876,((¬s)(s∨(r∧q)))⊢((¬s)→((¬s)∨q)),(¬s)(s∨(r∧q))((¬s)∨q)((¬s)→((¬s)∨q))
9877,((s∨p)(q∨s))⊢(t∨(s∨p)),(s∨p)(q∨s)((∨(s∨∨))(t∨(s∨p))
9878,(s((t→p)∧r))⊢(s∧r),s((t→p)∧r)r(s∧r)
9879,(q((¬r)→q))⊢(q∨((¬r)→q)),q((¬r)→q)(q∨((¬r)→q))(q∨((¬r)→q))
9880,(t(s→(p∨r)))⊢(t∧(q∨t)),t(s→(p∨r))(q∨t)(t∧(q∨t))
9881,(s(t→q))⊢((t→q)→((t→q)∨q)),s(t→q)((t→q)∨q)((t→q)→((t→q)∨q))
9882,(t(q∧(r∧t)))⊢(s∨t),t(q∧(r∧t))((∨∨))
9883,(q(s∧(p∧r)))⊢(q→(t∨q)),q(s∧(p∧r))(t∨q)(q→(t∨q))
9884,((q→(t→r))(r∧s))⊢((r∧s)→r),(q→(t→r))(r∧s)r((r∧s)→r)
9885,((¬q)(r∨(r∧q)))⊢((¬q)∧(s∨(¬q))),(¬q)(r∨(r∧q))(s∨(¬q))((¬q)∧(s∨(¬q)))
9886,((r→p)((s∧q)→p))⊢(t∨(r→p)),(r→p)((s∧q)→p)((r→p→∧))(tq(r→p))(
9887,(((r∨s)∨t)(p∨s))⊢(((p∨s)∨q)∨t),((r∨s)∨t)(p∨s)(((r∨s)q)(((p∨s)∨q)∨t)
9888,((s∨(p→q))(p→p))⊢((s∨(p→q))∧(p→p)),(s∨(p→q))(p→p)(s∨(p→p))((s∨(p→q))∧(p→p))
9889,((t→r)((¬t)∨q))⊢(p∨(t→r)),(t→r)((¬t)∨q)((∨(r→r))(t)(t→r))
9890,(r(q∧s))⊢s,r(q∧s)(r∧(q∧s))s
9891,((¬r)(p∨t))⊢((¬r)→((¬r)→(p∨t))),(¬r)(p∨t)((¬r)→(p∨t))((¬r)→((¬r)→(p∨t)))
9892,(r(t∨(¬s)))⊢(p∨(r∨q)),r(t∨(¬s))(r∨q)(p∨(r∨q))
9893,(r((¬s)∨s))⊢(s∨((¬s)∨s)),r((¬s)∨s)(r∨((¬s)∨s))(s∨((¬s)∨s))
9894,((s∧(¬q))t)⊢(s∨(t∨s)),(s∧(¬q))t(t∨s)(s∨(t∨s))
9895,(((¬p)∨p)(s→t))⊢(s∨(s→t)),((¬p)∨p)(s→t)((∨¬p→∨))(s∨→s→t))
9896,(t(p→(¬t)))⊢(t∨t),t(p→(¬t))(t∨(p→(¬t)))(t∨t)
9897,(s(q∧p))⊢((q∧p)∨t),s(q∧p)(s∨(q∧p))((q∧p)∨t)
9898,((q∨q)(p∧t))⊢(r∨((q∨q)∨s)),(q∨q)(p∧t)((q∨q)∨s)(r∨((q∨q)∨s))
9899,(((q∨t)∨p)r)⊢(r∨s),((q∨t)∨p)r(((q∨t)∨p)∧r)(r∨s)
9900,(((r∨s)∨s)(s∧p))⊢(p∨p),((r∨s)∨s)(s∧p)p(p∨p)
9901,(t(q∨q))⊢(t→(t∨p)),t(q∨q)(t∨p)(t→(t∨p))
9902,((t∧(t∨p))q)⊢(q→(p∨q)),(t∧(t∨p))q(p∨q)(q→(p∨q))
9903,(((p∨p)∧q)(t→p))⊢((p∨p)∧q),((p∨p)∧q)(t→p)q((p∨p)∧q)∧(t→p))((p∨p∧
9904,((r→p)(r→p))⊢((r→p)→(q∨(r→p))),(r→p)(r→p)(q∨(r→p))((r→p)→(q∨(r→p)))
9905,((r∧s)s)⊢(r∨(s∨p)),(r∧s)s(s∨p)(r∨(s∨p))
9906,((q→p)(s∧r))⊢((q→p)∧(s∧r)),(q→p)(s∧r)((q→p)∧(s∧r))
9907,((¬t)(¬p))⊢((¬t)→(t∨(¬t))),(¬t)(¬p)(t∨(¬t))((¬t)→(t∨(¬t)))
9908,(q(r→p))⊢(r∨(r→p)),q(r→p)(q∨(r→p))(r∨(r→p))
9909,(q(r∧r))⊢(s∨(r∧r)),q(r∧r)(q∨(r∧r))(s∨(r∧r))
9910,(t(t∧r))⊢(((t∧r)∨r)∨t),t(t∧r)((t∧r)∨r)(((t∧r)∨r)∨t)
9911,((p→(t∧p))(s→r))⊢((s→r)∨r),(p→(t∧p))(s→r)((s→r)∨r))(s→rr∨r)
9912,(t(r∧s))⊢(r∨t),t(r∧s)r(r∨t)
9913,(((t∧p)∨r)t)⊢(t→(q∨t)),((t∧p)∨r)t(q∨t)(t→(q∨t))
9914,(q((q→r)∧t))⊢t,q((q→r)∧t)(q∧((q→r)∧t))t
9915,((s∨s)(¬t))⊢((¬t)→((¬t)∨t)),(s∨s)(¬t)((¬t)∨t)((¬t)→((¬t)∨t))
9916,((r→(r→s))(¬p))⊢((¬p)∨r),(r→(r→s))(¬p)((r→(r→)))¬(¬∨r)¬
9917,((p→(r∨s))r)⊢(t∨r),(p→(r∨s))r((p→(r∨s))∧r)(t∨r)
9918,((q∨t)p)⊢(q∨t),(q∨t)p((q∨t)∧p)(q∨t)
9919,((p∧t)r)⊢p,(p∧t)r((p∧t)∧r)p
9920,((s∧t)s)⊢(p∨(t∨s)),(s∧t)s(t∨s)(p∨(t∨s))
9921,((q→p)(p∧s))⊢((p∧s)→s),(q→p)(p∧s)s((p∧s)→s)
9922,((p∨q)s)⊢(s∨t),(p∨q)s((p∨q)∧s)(s∨t)
9923,(((q∧p)∧s)s)⊢(r∨s),((q∧p)∧s)s((∨∨))
9924,(s(s∨t))⊢(s→(q∨s)),s(s∨t)(q∨s)(s→(q∨s))
9925,((q∨t)((q∨s)∧r))⊢(s∨(q∨s)),(q∨t)((q∨s)∧r)((∨∨t∨∨))(s∨(∨s))
9926,((t→s)(p∧q))⊢((p∧q)∧p),(t→s)(p∧q)p((p∧q)∧p)
9927,((q∧p)(t→s))⊢((q∧p)∨q),(q∧p)(t→s)((q∧p)∨q)((q∧p)∨q)
9928,(p(q∧p))⊢(t∨p),p(q∧p)p(t∨p)
9929,((s→p)s)⊢(r∨p),(s→p)s((s→p)∧s)(r∨p)
9930,((s→r)(p→(s→p)))⊢(s→r),(s→r)(p→(s→p))((s→r)∧(p→(s→p)))(s→r)
9931,((¬s)((t∨s)∧t))⊢(q∨(¬s)),(¬s)((t∨s)∧t)((∨()s))(qs(¬s))
9932,(r(t→q))⊢(p∨(t→q)),r(t→q)(r∨(t→q))(p∨(t→q))
9933,(t(p→t))⊢(t→(q∨t)),t(p→t)(q∨t)(t→(q∨t))
9934,(r(q∨q))⊢((q∨q)∧(r∨(q∨q))),r(q∨q)(r∨(q∨q))((q∨q)∧(r∨(q∨q)))
9935,(r(s∧(p∧r)))⊢(p∧r),r(s∧(p∧r))s(p∧r)
9936,((p∨r)(r∧(q∨t)))⊢((r∧(q∨t))∧(q∨t)),(p∨r)(r∧(q∨t))(q∨t)((r∧(q∨t))∧(q∨t))
9937,((t∨p)q)⊢(q∧(q∨q)),(t∨p)q(q∨q)(q∧(q∨q))
9938,((t∨q)p)⊢((t∨q)→p),(t∨q)p((t∨q)→p)
9939,((r∨t)((¬r)→q))⊢(((¬r)→q)∨r),(r∨t)((¬r)→q)(((∨r)→q)¬r)→((¬r)→qr)rq
9940,(((r∧p)∨s)r)⊢(r→(p∨r)),((r∧p)∨s)r(p∨r)(r→(p∨r))
9941,(q((q∧q)∨r))⊢(r∨((q∧q)∨r)),q((q∧q)∨r)(q∨((q∧q)∨r))(r∨((q∧q)∨r))
9942,(((q∨r)→s)t)⊢(q∨t),((q∨r)→s)t(((q∨r)→s)∧t)(q∨t)
9943,((s→q)p)⊢(p→(r∨p)),(s→q)p(r∨p)(p→(r∨p))
9944,(q(s→s))⊢(r∨(q∨r)),q(s→s)(q∨r)(r∨(q∨r))
9945,((t∨p)(¬p))⊢((t∨p)→(¬p)),(t∨p)(¬p)((t∨p)→(¬p))
9946,(((p∧t)∧s)p)⊢(p∨p),((p∧t)∧s)p(p∨p))
